baseline_model,residual_route,input_root,path_model,path_route,representation,subset,n_rows,n_unique_material_ids,n_duplicate_material_ids,n_folds,expected_total,coverage_fraction,prediction_file,MAE,RMSE,R2,F1,DAF,Precision,Recall,Accuracy,TPR,FPR,TNR,FNR,TP,FP,TN,FN,baseline_all_subset_MAE,baseline_all_subset_RMSE,baseline_all_subset_R2,baseline_all_subset_F1,baseline_all_subset_DAF,baseline_all_subset_Precision,baseline_all_subset_Recall,baseline_all_subset_Accuracy,baseline_all_subset_TPR,baseline_all_subset_FPR,baseline_all_subset_TNR,baseline_all_subset_FNR,baseline_all_subset_TP,baseline_all_subset_FP,baseline_all_subset_TN,baseline_all_subset_FN,baseline_same_rows_MAE,baseline_same_rows_RMSE,baseline_same_rows_R2,baseline_same_rows_F1,baseline_same_rows_DAF,baseline_same_rows_Precision,baseline_same_rows_Recall,baseline_same_rows_Accuracy,baseline_same_rows_TPR,baseline_same_rows_FPR,baseline_same_rows_TNR,baseline_same_rows_FNR,baseline_same_rows_TP,baseline_same_rows_FP,baseline_same_rows_TN,baseline_same_rows_FN,delta_MAE_vs_baseline_same_rows,delta_MAE_vs_baseline_all_subset,delta_RMSE_vs_baseline_same_rows,delta_RMSE_vs_baseline_all_subset,delta_R2_vs_baseline_same_rows,delta_R2_vs_baseline_all_subset,delta_F1_vs_baseline_same_rows,delta_F1_vs_baseline_all_subset,delta_DAF_vs_baseline_same_rows,delta_DAF_vs_baseline_all_subset,delta_Precision_vs_baseline_same_rows,delta_Precision_vs_baseline_all_subset,delta_Recall_vs_baseline_same_rows,delta_Recall_vs_baseline_all_subset,delta_Accuracy_vs_baseline_same_rows,delta_Accuracy_vs_baseline_all_subset,delta_TPR_vs_baseline_same_rows,delta_TPR_vs_baseline_all_subset,delta_FPR_vs_baseline_same_rows,delta_FPR_vs_baseline_all_subset,delta_TNR_vs_baseline_same_rows,delta_TNR_vs_baseline_all_subset,delta_FNR_vs_baseline_same_rows,delta_FNR_vs_baseline_all_subset,delta_TP_vs_baseline_same_rows,delta_TP_vs_baseline_all_subset,delta_FP_vs_baseline_same_rows,delta_FP_vs_baseline_all_subset,delta_TN_vs_baseline_same_rows,delta_TN_vs_baseline_all_subset,delta_FN_vs_baseline_same_rows,delta_FN_vs_baseline_all_subset,relative_MAE_improvement_vs_baseline_same_rows_%
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,MDS_F_32_cos_zscore,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.0501788756667492,0.07857795229199979,0.9926457953397221,0.6274039662320796,4.046270582062835,0.6743443129043516,0.586573263280794,0.883889898545705,0.586573263280794,0.056650384331599246,0.9433496156684007,0.41342673671920604,25120.0,12131.0,202007.0,17705.0,0.05410730474295185,0.0841173050153119,0.9915723789781985,0.6303655299162753,3.3606707906129936,0.5600834618524902,0.7208172796263864,0.859115903846079,0.7208172796263864,0.11322605049080499,0.886773949509195,0.2791827203736135,30869.0,24246.0,189892.0,11956.0,0.05410730474295185,0.0841173050153119,0.9915723789781985,0.6303655299162753,3.3606707906129936,0.5600834618524902,0.7208172796263864,0.859115903846079,0.7208172796263864,0.11322605049080499,0.886773949509195,0.2791827203736135,30869.0,24246.0,189892.0,11956.0,-0.0039284290762026455,-0.0039284290762026455,-0.005539352723312102,-0.005539352723312102,0.0010734163615235826,0.0010734163615235826,-0.002961563684195645,-0.002961563684195645,0.6855997914498415,0.6855997914498415,0.11426085105186135,0.11426085105186135,-0.13424401634559247,-0.13424401634559247,0.024773994699625934,0.024773994699625934,-0.13424401634559247,-0.13424401634559247,-0.05657566615920574,-0.05657566615920574,0.05657566615920573,0.05657566615920573,0.13424401634559252,0.13424401634559252,-5749.0,-5749.0,-12115.0,-12115.0,12115.0,12115.0,5749.0,5749.0,7.260441256250844
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,MDS_32_cos_zscore,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.05018466417849083,0.07850588966795163,0.9926592780090865,0.6283484210396315,4.001513193739395,0.6668851255701778,0.5940221833041448,0.8828897545561034,0.5940221833041448,0.059340238537765364,0.9406597614622346,0.4059778166958552,25439.0,12707.0,201431.0,17386.0,0.05410730474295185,0.0841173050153119,0.9915723789781985,0.6303655299162753,3.3606707906129936,0.5600834618524902,0.7208172796263864,0.859115903846079,0.7208172796263864,0.11322605049080499,0.886773949509195,0.2791827203736135,30869.0,24246.0,189892.0,11956.0,0.05410730474295185,0.0841173050153119,0.9915723789781985,0.6303655299162753,3.3606707906129936,0.5600834618524902,0.7208172796263864,0.859115903846079,0.7208172796263864,0.11322605049080499,0.886773949509195,0.2791827203736135,30869.0,24246.0,189892.0,11956.0,-0.003922640564461018,-0.003922640564461018,-0.00561141534736026,-0.00561141534736026,0.001086899030887989,0.001086899030887989,-0.0020171088766437473,-0.0020171088766437473,0.6408424031264017,0.6408424031264017,0.10680166371768751,0.10680166371768751,-0.12679509632224162,-0.12679509632224162,0.023773850710024358,0.023773850710024358,-0.12679509632224162,-0.12679509632224162,-0.053885811953039625,-0.053885811953039625,0.05388581195303965,0.05388581195303965,0.12679509632224167,0.12679509632224167,-5430.0,-5430.0,-11539.0,-11539.0,11539.0,11539.0,5430.0,5430.0,7.249743048736853
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,MDS_E_32_cos_zscore,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.050360629502206634,0.07855934597988293,0.9926492777014506,0.6283375174682481,4.007564193494264,0.6678935745083605,0.5932049036777584,0.8830454189902827,0.5932049036777584,0.05898999710467082,0.9410100028953292,0.4067950963222417,25404.0,12632.0,201506.0,17421.0,0.05410730474295185,0.0841173050153119,0.9915723789781985,0.6303655299162753,3.3606707906129936,0.5600834618524902,0.7208172796263864,0.859115903846079,0.7208172796263864,0.11322605049080499,0.886773949509195,0.2791827203736135,30869.0,24246.0,189892.0,11956.0,0.05410730474295185,0.0841173050153119,0.9915723789781985,0.6303655299162753,3.3606707906129936,0.5600834618524902,0.7208172796263864,0.859115903846079,0.7208172796263864,0.11322605049080499,0.886773949509195,0.2791827203736135,30869.0,24246.0,189892.0,11956.0,-0.0037466752407452134,-0.0037466752407452134,-0.0055579590354289665,-0.0055579590354289665,0.0010768987232521177,0.0010768987232521177,-0.0020280124480271944,-0.0020280124480271944,0.6468934028812701,0.6468934028812701,0.10781011265587026,0.10781011265587026,-0.12761237594862807,-0.12761237594862807,0.023929515144203606,0.023929515144203606,-0.12761237594862807,-0.12761237594862807,-0.054236053386134166,-0.054236053386134166,0.05423605338613424,0.05423605338613424,0.12761237594862818,0.12761237594862818,-5465.0,-5465.0,-11614.0,-11614.0,11614.0,11614.0,5465.0,5465.0,6.924527581894134
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,chgnet-baseline,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.05410730474295185,0.0841173050153119,0.9915723789781985,0.6303655299162753,3.3606707906129936,0.5600834618524902,0.7208172796263864,0.859115903846079,0.7208172796263864,0.11322605049080499,0.886773949509195,0.2791827203736135,30869.0,24246.0,189892.0,11956.0,0.05410730474295185,0.0841173050153119,0.9915723789781985,0.6303655299162753,3.3606707906129936,0.5600834618524902,0.7208172796263864,0.859115903846079,0.7208172796263864,0.11322605049080499,0.886773949509195,0.2791827203736135,30869.0,24246.0,189892.0,11956.0,0.05410730474295185,0.0841173050153119,0.9915723789781985,0.6303655299162753,3.3606707906129936,0.5600834618524902,0.7208172796263864,0.859115903846079,0.7208172796263864,0.11322605049080499,0.886773949509195,0.2791827203736135,30869.0,24246.0,189892.0,11956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,mat2vec+S64,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.04922319541836685,0.07410852265334489,0.9932351983728361,0.6353191838072606,4.5163011273095615,0.6904142770633706,0.5883674336713011,0.8967413498663499,0.5883674336713011,0.04760991750024651,0.9523900824997534,0.41163256632869893,19382.0,8691.0,173855.0,13560.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.007029104617940325,-0.007029104617940325,-0.011816530877356665,-0.011816530877356665,0.0023292701369372892,0.0023292701369372892,0.0012248074592149383,0.0012248074592149383,0.8569887209472142,0.8569887209472142,0.13100925548264009,0.13100925548264009,-0.14343391415214624,-0.14343391415214624,0.025852947727947773,0.025852947727947773,-0.14343391415214624,-0.14343391415214624,-0.05640222190571144,-0.05640222190571144,0.056402221905711425,0.056402221905711425,0.14343391415214618,0.14343391415214618,-4725.0,-4725.0,-10296.0,-10296.0,10296.0,10296.0,4725.0,4725.0,12.495675045115485
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,mat2vec+H64,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.04923995252426391,0.07605882286466484,0.9928744571891405,0.6348629856850715,4.503547944246786,0.6884646772877266,0.5890049177341995,0.896425787050787,0.5890049177341995,0.04809746584422556,0.9519025341557744,0.4109950822658005,19403.0,8780.0,173766.0,13539.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.007012347512043271,-0.007012347512043271,-0.009866230666036716,-0.009866230666036716,0.0019685289532416217,0.0019685289532416217,0.0007686093370258273,0.0007686093370258273,0.8442355378844386,0.8442355378844386,0.12905965570699618,0.12905965570699618,-0.1427964300892478,-0.1427964300892478,0.025537384912384886,0.025537384912384886,-0.1427964300892478,-0.1427964300892478,-0.05591467356173239,-0.05591467356173239,0.05591467356173241,0.05591467356173241,0.14279643008924775,0.14279643008924775,-4704.0,-4704.0,-10207.0,-10207.0,10207.0,10207.0,4704.0,4704.0,12.46588585269804
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,mat2vec+S32,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.04929863292348341,0.07472535027007046,0.9931221187510871,0.6363218993900439,4.525780259187452,0.6918633673251088,0.589035274118147,0.8970708345708346,0.589035274118147,0.047341492007494004,0.952658507992506,0.41096472588185295,19404.0,8642.0,173904.0,13538.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.006953667112823768,-0.006953667112823768,-0.011199703260631091,-0.011199703260631091,0.0022161905151882877,0.0022161905151882877,0.0022275230419982472,0.0022275230419982472,0.8664678528251049,0.8664678528251049,0.13245834574437831,0.13245834574437831,-0.14276607370530026,-0.14276607370530026,0.026182432432432456,0.026182432432432456,-0.14276607370530026,-0.14276607370530026,-0.05667064739846395,-0.05667064739846395,0.05667064739846395,0.05667064739846395,0.1427660737053002,0.1427660737053002,-4703.0,-4703.0,-10345.0,-10345.0,10345.0,10345.0,4703.0,4703.0,12.36156940842531
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,mat2vec+L32,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.04933836000846493,0.0761353027192854,0.9928601200104591,0.6357668327120377,4.553769814185507,0.6961421759861292,0.5850282314370712,0.8975256162756162,0.5850282314370712,0.0460815356129414,0.9539184643870586,0.4149717685629288,19272.0,8412.0,174134.0,13670.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.00691394002784225,-0.00691394002784225,-0.009789750811416156,-0.009789750811416156,0.0019541917745602433,0.0019541917745602433,0.0016724563639920476,0.0016724563639920476,0.8944574078231602,0.8944574078231602,0.1367371544053987,0.1367371544053987,-0.14677311638637613,-0.14677311638637613,0.026637214137214094,0.026637214137214094,-0.14677311638637613,-0.14677311638637613,-0.05793060379301655,-0.05793060379301655,0.05793060379301662,0.05793060379301662,0.14677311638637602,0.14677311638637602,-4835.0,-4835.0,-10575.0,-10575.0,10575.0,10575.0,4835.0,4835.0,12.290946367312545
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,mat2vec,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.04935994461338249,0.07466531075742136,0.9931331666415986,0.6358488081127354,4.54385371536131,0.6946262858787138,0.5862424867949729,0.8973492723492723,0.5862424867949729,0.04650882517283315,0.9534911748271668,0.413757513205027,19312.0,8490.0,174056.0,13630.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.006892355422924684,-0.006892355422924684,-0.011259742773280193,-0.011259742773280193,0.0022272384056997163,0.0022272384056997163,0.0017544317646897012,0.0017544317646897012,0.8845413089989629,0.8845413089989629,0.1352212642979833,0.1352212642979833,-0.14555886102847437,-0.14555886102847437,0.02646087021087018,0.02646087021087018,-0.14555886102847437,-0.14555886102847437,-0.057503314233124804,-0.057503314233124804,0.057503314233124825,0.057503314233124825,0.14555886102847426,0.14555886102847426,-4795.0,-4795.0,-10497.0,-10497.0,10497.0,10497.0,4795.0,4795.0,12.25257530532284
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,mat2vec+L64,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.049392083876104345,0.07574457079595431,0.9929332167281862,0.6377672403891905,4.539647122997965,0.6939832172826281,0.5899763220205209,0.8975488194238195,0.5899763220205209,0.046947070875286226,0.9530529291247137,0.4100236779794791,19435.0,8570.0,173976.0,13507.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.0068602161602028325,-0.0068602161602028325,-0.01018048273474724,-0.01018048273474724,0.0020272884922873935,0.0020272884922873935,0.003672864041144863,0.003672864041144863,0.8803347166356179,0.8803347166356179,0.13457819570189766,0.13457819570189766,-0.14182502580292644,-0.14182502580292644,0.026660417285417348,0.026660417285417348,-0.14182502580292644,-0.14182502580292644,-0.057065068530671725,-0.057065068530671725,0.057065068530671725,0.057065068530671725,0.14182502580292633,0.14182502580292633,-4672.0,-4672.0,-10417.0,-10417.0,10417.0,10417.0,4672.0,4672.0,12.195441174449776
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,mat2vec+H32,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.04939340060803687,0.08318000568771954,0.9914777033815968,0.6373532550693704,4.540383375585299,0.694095769409577,0.5891870560378848,0.8975024131274131,0.5891870560378848,0.04685942173479561,0.9531405782652044,0.4108129439621152,19409.0,8554.0,173992.0,13533.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.00685889942827031,-0.00685889942827031,-0.002745047842982018,-0.002745047842982018,0.0005717751456979503,0.0005717751456979503,0.0032588787213246873,0.0032588787213246873,0.8810709692229519,0.8810709692229519,0.1346907478288465,0.1346907478288465,-0.1426142917855625,-0.1426142917855625,0.02661401098901095,0.02661401098901095,-0.1426142917855625,-0.1426142917855625,-0.05715271767116234,-0.05715271767116234,0.05715271767116237,0.05715271767116237,0.14261429178556245,0.14261429178556245,-4698.0,-4698.0,-10433.0,-10433.0,10433.0,10433.0,4698.0,4698.0,12.193100413393477
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,MDS_E_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.05077204091447827,0.0773356423926302,0.9926332123894883,0.6335577001054253,4.449580175534096,0.680214536969317,0.5928905348794852,0.8951542545292546,0.5928905348794852,0.050299650499052294,0.9497003495009477,0.4071094651205148,19531.0,9182.0,173364.0,13411.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.005480259121828909,-0.005480259121828909,-0.008589411138071351,-0.008589411138071351,0.00172728415358947,0.00172728415358947,-0.0005366762426203264,-0.0005366762426203264,0.7902677691717486,0.7902677691717486,0.12080951538858653,0.12080951538858653,-0.13891081294396213,-0.13891081294396213,0.024265852390852438,0.024265852390852438,-0.13891081294396213,-0.13891081294396213,-0.05371248890690566,-0.05371248890690566,0.05371248890690572,0.05371248890690572,0.13891081294396207,0.13891081294396207,-4576.0,-4576.0,-9805.0,-9805.0,9805.0,9805.0,4576.0,4576.0,9.74228452577363
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,MDS_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.050815895464854065,0.07742618703032973,0.9926159522085374,0.6353451964062179,4.347224391952935,0.6645672423509132,0.6085847853803655,0.8932051900801901,0.6085847853803655,0.055432603289033995,0.944567396710966,0.3914152146196345,20048.0,10119.0,172427.0,12894.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.005436404571453113,-0.005436404571453113,-0.008498866500371821,-0.008498866500371821,0.0017100239726385302,0.0017100239726385302,0.0012508200581722306,0.0012508200581722306,0.6879119855905875,0.6879119855905875,0.10516222077018278,0.10516222077018278,-0.12321656244308177,-0.12321656244308177,0.02231678794178793,0.02231678794178793,-0.12321656244308177,-0.12321656244308177,-0.048579536116923956,-0.048579536116923956,0.048579536116924005,0.048579536116924005,0.12321656244308177,0.12321656244308177,-4059.0,-4059.0,-8868.0,-8868.0,8868.0,8868.0,4059.0,4059.0,9.664324068427904
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,MDS_F_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.0510501994711354,0.0782360606325745,0.992460670859724,0.6362544638624656,4.340190493392161,0.6634919588716056,0.6111650780159067,0.8931727056727057,0.6111650780159067,0.05593658584685504,0.944063414153145,0.38883492198409325,20133.0,10211.0,172335.0,12809.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.005202100565171779,-0.005202100565171779,-0.0076889928981270506,-0.0076889928981270506,0.001554742623825156,0.001554742623825156,0.002160087514419984,0.002160087514419984,0.6808780870298135,0.6808780870298135,0.10408693729087515,0.10408693729087515,-0.12063626980754061,-0.12063626980754061,0.02228430353430355,0.02228430353430355,-0.12063626980754061,-0.12063626980754061,-0.04807555355910291,-0.04807555355910291,0.04807555355910298,0.04807555355910298,0.1206362698075405,0.1206362698075405,-3974.0,-3974.0,-8776.0,-8776.0,8776.0,8776.0,3974.0,3974.0,9.247800644265503
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,MDS_F_32_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.05151394243430646,0.07972063912914285,0.9921718291072463,0.6348859269739698,4.414770861287346,0.6748931806528798,0.599356444660312,0.8946159414909415,0.599356444660312,0.05210193595039059,0.9478980640496094,0.40064355533968793,19744.0,9511.0,173035.0,13198.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.004738357602000719,-0.004738357602000719,-0.006204414401558708,-0.006204414401558708,0.0012659008713474806,0.0012659008713474806,0.0007915506259241756,0.0007915506259241756,0.755458454924999,0.755458454924999,0.11548815907214938,0.11548815907214938,-0.13244490316313529,-0.13244490316313529,0.02372753935253935,0.02372753935253935,-0.13244490316313529,-0.13244490316313529,-0.051910203455567364,-0.051910203455567364,0.051910203455567405,0.051910203455567405,0.13244490316313517,0.13244490316313517,-4363.0,-4363.0,-9476.0,-9476.0,9476.0,9476.0,4363.0,4363.0,8.423402418998723
chgnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,chgnet,crabnet_frontend,MDS_32_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/chgnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.051594311022821214,0.07969169368727597,0.9921775126725609,0.6371262432080328,4.372078084714548,0.6683666666666667,0.6086758545322081,0.894008019008019,0.6086758545322081,0.0545013311713212,0.9454986688286788,0.3913241454677919,20051.0,9949.0,172597.0,12891.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,0.05625230003630718,0.08592505353070155,0.9909059282358988,0.6340943763480457,3.6593124063623472,0.5594050215807305,0.7318013478234473,0.8708884021384021,0.7318013478234473,0.10401213940595795,0.895987860594042,0.26819865217655275,24107.0,18987.0,163559.0,8835.0,-0.004657989013485964,-0.004657989013485964,-0.006233359843425587,-0.006233359843425587,0.0012715844366620876,0.0012715844366620876,0.0030318668599871312,0.0030318668599871312,0.7127656783522012,0.7127656783522012,0.1089616450859362,0.1089616450859362,-0.12312549329123923,-0.12312549329123923,0.023119616869616832,0.023119616869616832,-0.12312549329123923,-0.12312549329123923,-0.04951080823463675,-0.04951080823463675,0.04951080823463683,0.04951080823463683,0.12312549329123912,0.12312549329123912,-4056.0,-4056.0,-9038.0,-9038.0,9038.0,9038.0,4056.0,4056.0,8.280530770261015
