baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
mattersim-v1-5m,crabnet_frontend,full,3,mattersim-v1-5m-baseline,train,all,205571,0.0,,,,0,256963,205571,51392,mattersim-v1-5m-baseline,0.016645113927137987,0.0451106799508275,0.9975710982595495,0.016645113927137987,0.0451106799508275,0.9975710982595495,0.0,0.0,0.0,0.856494629456282,5.605652256714085,0.856494629456282,5.605652256714085,0.0,0.0
mattersim-v1-5m,crabnet_frontend,full,3,mattersim-v1-5m-baseline,train,unique_prototype,171977,0.0,,,,0,256963,205571,51392,mattersim-v1-5m-baseline,0.016630577423980688,0.042418515714813115,0.997770348800936,0.016630577423980688,0.042418515714813115,0.997770348800936,0.0,0.0,0.0,0.8764680385560074,6.240966991931422,0.8764680385560074,6.240966991931422,0.0,0.0
mattersim-v1-5m,crabnet_frontend,full,3,mattersim-v1-5m-baseline,test,all,51392,0.0,,,,0,256963,205571,51392,mattersim-v1-5m-baseline,0.01555498505483883,0.035826592626734786,0.9984772151188972,0.01555498505483883,0.035826592626734786,0.9984772151188972,0.0,0.0,0.0,0.8623318385650225,4.9887111692666615,0.8623318385650225,4.9887111692666615,0.0,0.0
mattersim-v1-5m,crabnet_frontend,full,3,mattersim-v1-5m-baseline,test,unique_prototype,43511,0.0,,,,0,256963,205571,51392,mattersim-v1-5m-baseline,0.015637703647192778,0.035369083693000535,0.9984860219556226,0.015637703647192778,0.035369083693000535,0.9984860219556226,0.0,0.0,0.0,0.8828996282527881,5.51062071604935,0.8828996282527881,5.51062071604935,0.0,0.0
mattersim-v1-5m,crabnet_frontend,full,4,mattersim-v1-5m-baseline,train,all,205571,0.0,,,,0,256963,205571,51392,mattersim-v1-5m-baseline,0.016382348909616967,0.04252342846076524,0.9977936165518376,0.016382348909616967,0.04252342846076524,0.9977936165518376,0.0,0.0,0.0,0.8561047901328999,5.630241713740894,0.8561047901328999,5.630241713740894,0.0,0.0
mattersim-v1-5m,crabnet_frontend,full,4,mattersim-v1-5m-baseline,train,unique_prototype,173469,0.0,,,,0,256963,205571,51392,mattersim-v1-5m-baseline,0.016418437447450085,0.04117538464858985,0.9978694043745981,0.016418437447450085,0.04117538464858985,0.9978694043745981,0.0,0.0,0.0,0.8768081841432225,6.245192384901013,0.8768081841432225,6.245192384901013,0.0,0.0
mattersim-v1-5m,crabnet_frontend,full,4,mattersim-v1-5m-baseline,test,all,51392,0.0,,,,0,256963,205571,51392,mattersim-v1-5m-baseline,0.016606060463789884,0.04680260553569,0.9975875901200378,0.016606060463789884,0.04680260553569,0.9975875901200378,0.0,0.0,0.0,0.8635937068727574,4.912594849465131,0.8635937068727574,4.912594849465131,0.0,0.0
mattersim-v1-5m,crabnet_frontend,full,4,mattersim-v1-5m-baseline,test,unique_prototype,42019,0.0,,,,0,256963,205571,51392,mattersim-v1-5m-baseline,0.016478236308936734,0.04074937254958422,0.998085122236912,0.016478236308936734,0.04074937254958422,0.998085122236912,0.0,0.0,0.0,0.881875829523669,5.475329764182446,0.881875829523669,5.475329764182446,0.0,0.0
mattersim-v1-5m,crabnet_frontend,full,0,mat2vec+H32,train,all,205570,0.25,1000.0,1000.0,0.016359398373448044,0,256963,205570,51393,mattersim-v1-5m-baseline,0.016289583779657807,0.0427908292581948,0.9977374000206942,0.016451740039313364,0.043324609886938405,0.9976805997765407,-0.00016215625965555758,-0.0005337806287436034,5.6800244153554225e-05,0.8578178238812749,5.357773566122819,0.8575560155869459,5.387247764430147,0.0002618082943289801,-0.029474198307328336
mattersim-v1-5m,crabnet_frontend,full,0,mat2vec+H32,train,unique_prototype,171551,0.25,1000.0,1000.0,0.016359398373448044,0,256963,205570,51393,mattersim-v1-5m-baseline,0.01631216802477653,0.04002045591138344,0.9979710842110058,0.016437795783463823,0.04052264265113094,0.9979198460501828,-0.00012562775868729323,-0.000502186739747501,5.1238160822975054e-05,0.8783382789317508,5.977721879410822,0.8773742350790749,5.999993964913958,0.0009640438526758999,-0.022272085503136196
mattersim-v1-5m,crabnet_frontend,full,0,mat2vec+H32,test,all,51393,0.25,1000.0,1000.0,0.016359398373448044,0,256963,205570,51393,mattersim-v1-5m-baseline,0.01623618944720186,0.043210888649571594,0.9980550183149652,0.016328494292458334,0.04376482273169196,0.9980048320128144,-9.230484525647384e-05,-0.000553934082120365,5.018630215081199e-05,0.8594119191388816,5.808981618292953,0.8587622750939168,5.831021912530438,0.0006496440449648144,-0.02204029423748466
mattersim-v1-5m,crabnet_frontend,full,0,mat2vec+H32,test,unique_prototype,43937,0.25,1000.0,1000.0,0.016359398373448044,0,256963,205570,51393,mattersim-v1-5m-baseline,0.016349367004263884,0.04272858885284289,0.997970115551614,0.016400041709446013,0.043246408059306136,0.9979206179062428,-5.067470518212852e-05,-0.000517819206463245,4.9497645371210375e-05,0.8803756796836382,6.387734063581731,0.8801321767864518,6.405155789689734,0.00024350289718633178,-0.017421726108002744
mattersim-v1-5m,crabnet_frontend,full,1,mat2vec+H32,train,all,205570,0.25,1000.0,1000.0,0.016185760995223068,0,256963,205570,51393,mattersim-v1-5m-baseline,0.016122682099180087,0.04205189024525337,0.9979444903118369,0.016274256317941185,0.04259536781460774,0.9978910162710773,-0.00015157421876109758,-0.0005434775693543697,5.347404075950468e-05,0.8602270837427997,5.361890885474571,0.8598272695536026,5.382996705245075,0.00039981418919710077,-0.021105819770504297
mattersim-v1-5m,crabnet_frontend,full,1,mat2vec+H32,train,unique_prototype,171918,0.25,1000.0,1000.0,0.016185760995223068,0,256963,205570,51393,mattersim-v1-5m-baseline,0.01619336649319999,0.03979234581121176,0.9980921487445151,0.01630695027549428,0.04030272114263719,0.9980428948164672,-0.00011358378229429228,-0.0005103753314254361,4.925392804788764e-05,0.8804202408121508,5.970615570500591,0.879643153199384,5.9864956919614425,0.0007770876127667359,-0.01588012146085127
