element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Na,-0.3776221183906858,1.1830981738073336,-1.4535848141163787,0.5474449390214161,-0.39822632223279286,-0.6569539265889572,-0.3626489578790679,-1.35088130383567,-0.44872221581529026,-1.0362787755268448,-0.44267697510257914,0.01791663419810784,1.5917633491829668,1.9345318110862364,0.14299315559297904,2.19382858012882,1.584648621810912,0.5847832081280436,1.7117184049929537,-0.6573787952298199,0.07500432305717199,0.05820447921170347,0.6884011361843027,-0.10077186273207159,0.5299444418632291,-2.4032706905183465,-0.30906525685419084,-0.20205134725819063,-0.4001536159016333,-0.8015940526669598,-1.5364613512746974,1.7144003772531113
Mg,0.013670634758738122,0.02769950130387784,-1.1228930823524854,1.0026237604235189,0.7684791371876953,-0.3049539557380268,-1.125004049255466,-0.92966633886075,-0.4413327427648591,0.051101364965958136,-0.3003034549812959,0.3625091275318122,0.7589462353657898,0.7920321484613925,0.5721273967393306,1.1520492000527378,1.5929403082699225,1.3242940657226947,0.013062955749237505,0.8479273425915205,0.5823898516512791,1.2957392483232375,0.8421977306631183,-0.46196788731655275,1.5693597383896125,-0.7610933932543766,-0.2188334892239863,0.08766868652053272,1.1807691455515401,-2.272879038892895,-1.830600826918407,1.043700941505954
Al,-0.5901601225788049,1.056460411388989,1.0320313711144098,-0.017343060709183438,-0.1352622684420714,-0.018628275194459608,-1.4008997844577131,-0.21701310424354603,0.6560245765381731,0.6082655334850641,-0.5111142061972891,-0.2403223285594985,0.49335172823557477,0.7339617146042678,0.27420482402979385,-0.09344668514853433,0.6458707463321129,1.289808568841773,-0.48470931344106843,-0.03200186970178334,-0.37046240028145516,0.7798225655630685,-1.157902451461236,2.0783682365472496,1.3524903901499836,0.9661770891760317,0.32663402509651723,0.03036116114386232,-0.752752545379628,1.0766087628616916,-0.9921329624309051,0.7020042296408004
Si,-0.07791630547895324,0.6831397745586849,1.0041918272825734,1.2564018836772761,-0.16224261567213905,0.27167366392335335,-2.456361914181474,0.10334724901115724,1.1406177978069927,0.39614849005393726,0.7934973967672032,-0.18559921583928388,-0.7018078396819054,-0.9194025837067683,-0.534346111509874,0.1259303512246471,0.0863032598435368,1.0151411150867389,-0.7964408156636689,-0.5386745649655956,-0.1755212099236622,0.051854584510910455,-0.6658908987856685,2.1907766193299065,1.2374122034165536,0.7739737206503919,-1.69719569484234,0.8442331017172421,0.25347343336306927,0.9221430621369415,-1.0943210540270485,-0.24480187916973617
P,-0.2612715780263262,0.8042134238412602,1.571189243195857,2.026931167053617,1.330700786047449,-1.571585966993951,-1.259895964086548,0.593483212626674,1.986917304178624,-1.1504528618945709,1.6604867260283507,-1.1192183450965538,-0.7582907612436502,0.029108973411715252,-0.4687295043466757,-0.16504685481447778,-0.6190685969292445,1.067718058894637,-0.03975777188776748,-0.7604673091808478,0.01919809245026091,-1.460845396373207,-0.0343205121725576,1.2350851124080597,0.661415943075083,0.8199628366599628,-1.690628310424056,-1.9166315171857773,-0.5299963672525373,-0.2632895783409563,-0.9778714559105253,-1.0860329280643348
S,-0.9791884081811913,2.044684783176316,1.6906397338757053,1.8208907035857533,2.2285972080913776,-1.5440231169288314,-0.04274625607938729,0.600051994237397,1.1147495986283353,-2.4795346877200166,2.0813448471864,-2.115120467812506,-0.35954184257273614,0.020356109667508757,-0.300168973113665,0.5190408378098537,-0.897895514002487,-0.5802077959679005,-0.5205478795013888,-1.4882473586500082,2.8289501743881003,-2.2794171914463925,0.48339121129436385,0.9131109622633504,0.4082472960233691,-0.4070530865116276,-1.123055549514648,-2.387710782878282,0.018786890258922908,-0.045582357876809136,-1.5929277591410702,-1.5839133839742852
Cl,-1.5270150946398287,2.710209671926889,-0.04301263287578518,1.9302860479154569,2.9717256648760597,-2.261274669572342,0.4643834066581642,0.8052151967549757,1.7864762008245962,-2.6878125857107724,1.4926961883798244,-2.8786827193662696,1.5642005473410308,1.2250242853358413,-0.6679547115757358,1.279602434130118,-0.5110113509945966,-0.9054986046913336,-0.08664644733452034,-0.4434662075032603,0.9198216159810843,-1.9925155855102061,0.5156462690380927,-0.2645181389463718,-0.7512615149265426,-1.830791021559547,-1.4169953794033745,0.4549562057936226,0.7998277355342819,0.7012188638372157,-1.6573009755840584,-0.09931453340739571
Ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,-0.8962487837815717,0.8800705195596537,-1.8896644136311416,0.2295334891008127,-0.7988456945645505,-0.9968502683607583,1.285438133918447,-1.811634485495699,-0.5708364063529116,-1.5966238546696947,0.6865553884095839,-0.16417665962053443,2.1084625480715786,2.118401568462852,0.5467093545364232,2.300375451878584,1.5856856752005073,-0.5578348033234861,1.3156128265129856,-1.060490602419831,0.7801935222235746,-0.5372752651352923,0.40593094153317,-0.5180573455675289,-0.12168374515549932,-2.7678498916884493,-0.9396447281718284,-0.10914133328628141,-0.5011324474291132,0.2115891774434878,-1.836856764305776,1.1599050281882157
Ca,0.3739024614867288,0.4621189356667941,-1.322053859559008,-0.7989804616246707,0.0746400346326151,0.6565138546422817,0.7584841982375068,-1.0911686502393763,-0.25138191649465996,0.28983201230031835,-0.9688537715743204,0.39975121409439335,1.274607479594863,0.7890432488404473,1.0725145878382278,1.710872283286045,1.8080550017774624,0.24034401452702495,1.931511579850501,-0.21957007045995358,1.184136599170918,1.485995341865331,0.25200116434054054,-0.4938576982110987,-0.24443869286138173,-0.6542032188267141,-0.29854946736471727,1.1945185479391067,0.6615730981350622,-0.00046027769159172235,0.06114978821048899,1.1333310062818516
