element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
P,-1.2862193179918013,-1.1639806428899055,-0.7449644785456494,-0.712396342868235,-1.8954162057554285,0.043175206284324974,-1.8330286176346113,1.2854021874035282,-1.3316389220285638,0.4711203410418639,1.441129034488679,0.4004818977772562,0.28241978376075877,-0.35942030985702406,-0.3650643727810536,0.5041755669343715,1.3671376075211907,1.2211626621772516,0.7300263465756316,0.8499099046337539,-0.23877204992475823,-2.0599842896526495,-0.5858875987985335,1.074443129462379,-0.4426463167958172,0.11332455291796653,-0.42251375881433173,-0.05906621611885618,-1.3092613593747968,0.300037064125744,0.7063372167340412,-1.1198467792096956
S,-1.2165898506761341,-2.221936219083414,0.7788581369849235,-0.006788079149545973,-0.2856568118415662,0.7422891051245896,0.29587897659074763,-1.2716972862301579,0.7192532288141237,-1.3514381155748691,1.2209823047787698,0.7006716174847611,1.1636762109425045,-1.426081012213376,-1.011905611508951,-0.1744364270818517,-0.42286381815846263,-0.5382328269947091,0.90542565047937,-0.8953463042681024,0.3750708274491867,1.474175768028068,-0.9292108191616767,1.0802632393626288,-1.4524220760397761,0.6374749341359834,-0.7758624404934581,-1.241445376124524,0.9928183828590347,-1.3077578066493725,0.29385965485929105,-0.8633038868402931
Cl,-1.1091391602388947,-1.9814525801512595,0.3739270057868773,-0.10041729892499933,-0.5411215566061317,0.8212161988904696,-0.6612300957366377,-0.4646146322478551,-1.1421160538802737,-0.5805360685695422,-1.5042212701282398,-1.5832227243409778,-0.6550786818212696,0.45712162314304194,0.7708756005494407,0.6193693350386843,1.4007119651550708,0.4352957698246397,-0.33787197814645664,1.3261996438684316,-0.09618171257630244,1.1239420622110976,-1.7368261710443642,1.3406968903366607,-1.4487749508408791,1.0308199771996078,0.37700972221476925,1.3351449820849575,-0.7237530164911784,0.03886049651551378,1.656109695641,-0.4758097200308051
Ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K,1.3405436760948348,-0.9425615527604536,1.2750063424177083,0.2432822225050854,-0.3243112297196905,0.32773605273823764,-0.35099116374968764,-1.3263372904065762,-0.7282088472228175,-0.617859182080071,0.5894895700776048,-0.47612436960549986,-0.741989393193751,1.521177062795542,1.2228813895893687,1.3762596856261606,1.6792179848241287,-1.1667835078039017,0.26091294699286643,0.6231490854868788,1.06216263778665,-1.4042025331961576,0.769682305050099,-1.3399589715727607,-1.2332537217137989,0.23309419298030565,0.4884516245575284,0.6634669537382779,-1.1582330366935538,1.2912449819658849,-0.27468031396601394,-1.6307073591339585
Ca,0.6283344492717927,-1.1274801265881156,-1.2443210113790555,0.4234309572939061,-1.7581273420356311,0.6080312578889446,0.8169189812480816,0.20181266385823635,-0.44377619714655336,0.32385018519617936,-0.45751665615627624,-0.1523928354727341,1.7561789323719879,-0.920973425036142,1.627954264413943,1.5394627096709508,-1.0081348602990385,-1.0097858959556427,-1.325511967845626,-1.4919278743126787,-0.5399308906565805,0.02440806044717129,-1.5757976470834514,-0.14855851607383733,0.35015266792178984,-1.1942935388399325,1.173593120573437,-1.1529715314152191,-1.18830114481329,0.15420170228665278,0.2920328938020876,0.45667850217737394
Sc,0.10058785488828971,-1.4849478655289958,-0.34133549871714364,-0.6479833594360345,-0.680897163752477,1.1367138876720853,1.2727950439568065,0.5188436542875807,-0.5026538494342406,0.16718998981607872,0.6831177365456793,0.2871516346844851,-1.42261749223972,0.4526142753242772,0.6835922398141117,-0.22090854635562984,-2.088053198874645,1.5311986547474783,-0.1817067396516162,-1.1023313956315826,-1.5599218829426942,0.05028469721349542,1.359754862365058,-0.12614085359046684,-0.6854134812874899,0.5479845131586394,1.3805057054152103,1.035816025902388,-1.3598735493883163,0.0838831191051351,1.7135494039972077,0.8074579204806528
Ti,-0.7895223193676856,-1.3097083707119332,0.14627435943012104,-0.9849635986330557,0.3848983421119657,-0.11372019692505214,-0.2757345193441792,-0.1833951697440561,1.7679100032539075,-0.17585746614930975,0.586438447416129,-0.8156252387233559,-0.07600790676716063,-1.1939938788045505,0.15020371570862218,1.6216278912633875,-0.1765120740054121,-1.6594466890270612,-1.4288089737651628,-0.7015395144080366,-1.269284328576499,-0.9981265999729371,1.1893998256328975,-0.17695005162892327,0.5620478555624838,0.9162972455482268,-1.7033100973314417,1.2731075041357325,-0.2207229956977956,1.6576132905836936,0.050348845646389785,1.4410532951187671
V,-1.879560232759119,1.4421314332645994,0.7343567086421853,0.07328355343725877,0.12098185436648266,-1.783547014358168,0.06694274385933523,0.14912420732789117,0.5651520709189776,-1.033609301864841,1.043947320316349,0.8585906690869228,0.08109592602525027,0.6990249985714232,0.6625139673632214,0.7380029696462802,-1.4765567930543009,0.43562395113358615,-0.6346418203017987,-0.031916797082384374,-0.21449709365541914,-0.9811253836332678,-0.20949876169367615,-0.6410747149635941,1.2348955204013707,0.8933248718558034,-2.0284228350506024,1.6157848520600355,-1.1183917795392269,-0.24073480718902057,-1.5532255076795694,0.561646466287035
Cr,1.2532446537589323,1.0144264168256374,-1.1889668043305541,-1.3976494710710405,-0.187388881139058,0.9976241534860754,1.2866705214271321,-0.5857407224121355,0.18632293762635313,-0.6855609236981539,1.9000648330572492,0.4664125358181882,0.9452277543973809,0.2536217946982027,0.08449293004499261,-0.8743948578765038,-1.7160264729861734,1.0187081322476421,0.8959823154286614,1.0862847869469745,1.6321708938682227,0.6178502362743555,0.58507063145907,1.4223588019777256,0.8875357497938291,-0.6329252569161332,-0.48005612274221265,-0.8926869457332441,0.7510620602810351,0.8193376480574176,-1.1598368413517215,0.09539482862609723
