baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
chgnet,crabnet_frontend,full,0,MDS_F_32_cos_zscore,test,all,51393,0.8,31.622776601683796,31.622776601683796,0.0506736519672486,0,256963,205570,51393,chgnet-baseline,0.0528208934511617,0.0827959843006888,0.992859186879242,0.056695048564387,0.0886844618188366,0.9918073539900276,-0.0038741551132253,-0.0058884775181477,0.0010518328892146,0.6183462355278481,4.389327102570275,0.6331759946055293,3.698902092972298,-0.0148297590776812,0.690425009597976
chgnet,crabnet_frontend,full,1,MDS_F_32_cos_zscore,test,all,51393,0.7,31.622776601683796,31.622776601683796,0.0487616024337631,0,256963,205570,51393,chgnet-baseline,0.0503678256333142,0.0796620456564666,0.991501396084312,0.0548357109600306,0.0854607577190641,0.9902191148769862,-0.0044678853267163,-0.0057987120625975,0.0012822812073257,0.6214453430733107,4.174932983745835,0.6120758324040146,3.416286938710945,0.009369510669296,0.7586460450348902
chgnet,crabnet_frontend,full,2,MDS_F_32_cos_zscore,test,all,51393,0.85,31.622776601683796,31.622776601683796,0.0506995292653119,0,256963,205570,51393,chgnet-baseline,0.0506615723474245,0.0788702688883133,0.9912559461018996,0.0543612944397397,0.0845942784122448,0.9899406906617464,-0.0036997220923151,-0.0057240095239314,0.0013152554401529,0.6130103806228374,4.393246667340523,0.623910541029436,3.5850524498475203,-0.0109001604065985,0.8081942174930026
chgnet,crabnet_frontend,full,3,MDS_F_32_cos_zscore,test,all,51392,0.7,31.622776601683796,31.622776601683796,0.0488041825988539,0,256963,205571,51392,chgnet-baseline,0.0474228488005998,0.0721263407301466,0.9938281502680502,0.0508106792591347,0.0766823075109671,0.9930238165670646,-0.0033878304585348,-0.0045559667808204,0.0008043337009855,0.6363844655745217,3.775485372261199,0.6443022980336413,3.1699087841858358,-0.0079178324591195,0.6055765880753636
chgnet,crabnet_frontend,full,4,MDS_F_32_cos_zscore,test,all,51392,0.75,31.622776601683796,31.622776601683796,0.050478654133283,0,256963,205571,51392,chgnet-baseline,0.0496211736230304,0.0790475210076069,0.9931184297881428,0.0538337210226831,0.084697937143409,0.992099461350304,-0.0042125473996527,-0.0056504161358021,0.0010189684378386,0.6424694336312297,3.627427252011214,0.6357386751650353,3.0289106583021828,0.0067307584661943,0.5985165937090313
chgnet,crabnet_frontend,full,0,MDS_F_64_cos_zscore,test,all,51393,0.75,0.3162277660168379,0.3162277660168379,0.0502129030654773,0,256963,205570,51393,chgnet-baseline,0.051973639823264,0.0807914879529348,0.9932007605850398,0.056695048564387,0.0886844618188366,0.9918073539900276,-0.0047214087411229,-0.0078929738659018,0.0013934065950123,0.616613634824995,4.316183838623469,0.6331759946055293,3.698902092972298,-0.0165623597805343,0.6172817456511703
chgnet,crabnet_frontend,full,1,MDS_F_64_cos_zscore,test,all,51393,0.65,0.3162277660168379,0.3162277660168379,0.0485283943207526,0,256963,205570,51393,chgnet-baseline,0.0499434504555927,0.0780577029764816,0.9918402620040024,0.0548357109600306,0.0854607577190641,0.9902191148769862,-0.0048922605044379,-0.0074030547425824,0.0016211471270161,0.6236944960594605,4.110660942335482,0.6120758324040146,3.416286938710945,0.0116186636554458,0.6943740036245369
chgnet,crabnet_frontend,full,2,MDS_F_64_cos_zscore,test,all,51393,0.8,0.3162277660168379,0.3162277660168379,0.0499739755404356,0,256963,205570,51393,chgnet-baseline,0.0502150329547033,0.077420113376744,0.9915745367430996,0.0543612944397397,0.0845942784122448,0.9899406906617464,-0.0041462614850363,-0.0071741650355007,0.0016338460813531,0.6107939097335509,4.286591124656977,0.623910541029436,3.5850524498475203,-0.0131166312958851,0.7015386748094565
chgnet,crabnet_frontend,full,3,MDS_F_64_cos_zscore,test,all,51392,0.65,0.3162277660168379,0.3162277660168379,0.0485108677154816,0,256963,205571,51392,chgnet-baseline,0.0469362657231798,0.0709580524856494,0.9940264717769968,0.0508106792591347,0.0766823075109671,0.9930238165670646,-0.0038744135359549,-0.0057242550253176,0.0010026552099322,0.6391541609822647,3.757818109012012,0.6443022980336413,3.1699087841858358,-0.0051481370513765,0.5879093248261764
chgnet,crabnet_frontend,full,4,MDS_F_64_cos_zscore,test,all,51392,0.65,0.3162277660168379,0.3162277660168379,0.0502797713198594,0,256963,205571,51392,chgnet-baseline,0.0493348509977408,0.0780674685968062,0.993288011087392,0.0538337210226831,0.084697937143409,0.992099461350304,-0.0044988700249423,-0.0066304685466028,0.0011885497370879,0.6426194310252281,3.547061954858284,0.6357386751650353,3.0289106583021828,0.0068807558601927,0.5181512965561006
