baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
sevennet-l3i5,crabnet_frontend,full,2,sevennet-l3i5-baseline,test,all,51393,0.0,,,,0,256963,205570,51393,sevennet-l3i5-baseline,0.03596430267270059,0.07018946086768367,0.9930748370611003,0.03596430267270059,0.07018946086768367,0.9930748370611003,0.0,0.0,0.0,0.7645139444683864,4.843310762624524,0.7645139444683864,4.843310762624524,0.0,0.0
sevennet-l3i5,crabnet_frontend,full,2,sevennet-l3i5-baseline,test,unique_prototype,42451,0.0,,,,0,256963,205570,51393,sevennet-l3i5-baseline,0.037899426032125275,0.07191275817369384,0.9927022757308228,0.037899426032125275,0.07191275817369384,0.9927022757308228,0.0,0.0,0.0,0.7742684241067728,5.454299215347102,0.7742684241067728,5.454299215347102,0.0,0.0
sevennet-l3i5,crabnet_frontend,full,3,sevennet-l3i5-baseline,train,all,205571,0.0,,,,0,256963,205571,51392,sevennet-l3i5-baseline,0.03633211469148818,0.07131248128163413,0.9939300893936114,0.03633211469148818,0.07131248128163413,0.9939300893936114,0.0,0.0,0.0,0.7682666744573315,4.617178400367763,0.7682666744573315,4.617178400367763,0.0,0.0
sevennet-l3i5,crabnet_frontend,full,3,sevennet-l3i5-baseline,train,unique_prototype,171977,0.0,,,,0,256963,205571,51392,sevennet-l3i5-baseline,0.03797832303753877,0.0721962324093252,0.9935411520412117,0.03797832303753877,0.0721962324093252,0.9935411520412117,0.0,0.0,0.0,0.779813197892294,5.106242298836282,0.779813197892294,5.106242298836282,0.0,0.0
sevennet-l3i5,crabnet_frontend,full,3,sevennet-l3i5-baseline,test,all,51392,0.0,,,,0,256963,205571,51392,sevennet-l3i5-baseline,0.032980485077338285,0.0631789464823793,0.9952644295197687,0.032980485077338285,0.0631789464823793,0.9952644295197687,0.0,0.0,0.0,0.7870720464080386,4.19129554125699,0.7870720464080386,4.19129554125699,0.0,0.0
sevennet-l3i5,crabnet_frontend,full,3,sevennet-l3i5-baseline,test,unique_prototype,43511,0.0,,,,0,256963,205571,51392,sevennet-l3i5-baseline,0.03456666795473544,0.06501399553450392,0.9948845284471584,0.03456666795473544,0.06501399553450392,0.9948845284471584,0.0,0.0,0.0,0.7956518857294359,4.591157246907101,0.7956518857294359,4.591157246907101,0.0,0.0
sevennet-l3i5,crabnet_frontend,full,4,sevennet-l3i5-baseline,train,all,205571,0.0,,,,0,256963,205571,51392,sevennet-l3i5-baseline,0.035665461941299284,0.06908315972946956,0.9941767044501596,0.035665461941299284,0.06908315972946956,0.9941767044501596,0.0,0.0,0.0,0.7708507486764339,4.650402751173331,0.7708507486764339,4.650402751173331,0.0,0.0
sevennet-l3i5,crabnet_frontend,full,4,sevennet-l3i5-baseline,train,unique_prototype,173469,0.0,,,,0,256963,205571,51392,sevennet-l3i5-baseline,0.03735672002049665,0.07077972115118343,0.9937043091214568,0.03735672002049665,0.07077972115118343,0.9937043091214568,0.0,0.0,0.0,0.782321650884672,5.122767772298357,0.782321650884672,5.122767772298357,0.0,0.0
sevennet-l3i5,crabnet_frontend,full,4,sevennet-l3i5-baseline,test,all,51392,0.0,,,,0,256963,205571,51392,sevennet-l3i5-baseline,0.035647134993844386,0.07241233087352221,0.9942252114022089,0.035647134993844386,0.07241233087352221,0.9942252114022089,0.0,0.0,0.0,0.7778118296046583,4.0866707122022525,0.7778118296046583,4.0866707122022525,0.0,0.0
sevennet-l3i5,crabnet_frontend,full,4,sevennet-l3i5-baseline,test,unique_prototype,42019,0.0,,,,0,256963,205571,51392,sevennet-l3i5-baseline,0.03701172053522858,0.07090789406265001,0.9942018642610603,0.03701172053522858,0.07090789406265001,0.9942018642610603,0.0,0.0,0.0,0.7870509493238628,4.522151772186041,0.7870509493238628,4.522151772186041,0.0,0.0
sevennet-l3i5,crabnet_frontend,full,0,mat2vec+H32,train,all,205570,0.55,1000.0,316.22776601683796,0.03445729604210824,0,256963,205570,51393,sevennet-l3i5-baseline,0.03364499705502531,0.06317375301835713,0.9950684921434736,0.035244921057769205,0.0693358560009969,0.9940595118184397,-0.001599924002743898,-0.006162102982639764,0.0010089803250339369,0.7671156824357888,4.6095572603576445,0.77363055365209,4.450801859134807,-0.006514871216301232,0.15875540122283738
sevennet-l3i5,crabnet_frontend,full,0,mat2vec+H32,train,unique_prototype,171551,0.55,1000.0,316.22776601683796,0.03445729604210824,0,256963,205570,51393,sevennet-l3i5-baseline,0.03499888812212494,0.06368453632132456,0.9948623094748301,0.03684421613262988,0.07020866241049492,0.9937557345592244,-0.0018453280105049374,-0.006524126089170357,0.0011065749156057292,0.7798383262006657,5.089849269698612,0.7839311859443631,4.926100222167978,-0.00409285974369733,0.1637490475306338
sevennet-l3i5,crabnet_frontend,full,0,mat2vec+H32,test,all,51393,0.55,1000.0,316.22776601683796,0.03445729604210824,0,256963,205570,51393,sevennet-l3i5-baseline,0.03567853885500198,0.06532658878215261,0.995554618046464,0.0373292825188814,0.07143966672028704,0.9946837186092903,-0.0016507436638794198,-0.006113077938134426,0.0008708994371736667,0.7598741249759168,5.018313516748212,0.767007011932587,4.851456363391036,-0.007132886956670248,0.1668571533571761
sevennet-l3i5,crabnet_frontend,full,0,mat2vec+H32,test,unique_prototype,43937,0.55,1000.0,316.22776601683796,0.03445729604210824,0,256963,205570,51393,sevennet-l3i5-baseline,0.03703099424304601,0.06664051769882663,0.9950624564346402,0.039027840513383094,0.07308554197925946,0.9940612210586092,-0.0019968462703370826,-0.006445024280432823,0.0010012353760310289,0.7740959056874305,5.419261501150727,0.7808850645359557,5.274849491461921,-0.006789158848525267,0.1444120096888062
sevennet-l3i5,crabnet_frontend,full,1,mat2vec+H32,train,all,205570,0.45,1000.0,1000.0,0.03470434037424079,0,256963,205570,51393,sevennet-l3i5-baseline,0.034011021770646584,0.06442373272476927,0.9951756339538756,0.03548031266453858,0.0693997821940947,0.9944015900307915,-0.0014692908938919932,-0.004976049469325436,0.0007740439230841112,0.7727100515839478,4.630287926805567,0.7748297985599417,4.465294184553604,-0.0021197469759939302,0.16499374225196295
sevennet-l3i5,crabnet_frontend,full,1,mat2vec+H32,train,unique_prototype,171918,0.45,1000.0,1000.0,0.03470434037424079,0,256963,205570,51393,sevennet-l3i5-baseline,0.03543415717033702,0.065006799583375,0.9949082977573914,0.03712735453922525,0.07029047659110131,0.9940469654396107,-0.001693197368888226,-0.005283677007726306,0.0008613323177807386,0.7848473981238557,5.093764674681275,0.7851408553495839,4.928983561441317,-0.00029345722572815536,0.16478111323995748
sevennet-l3i5,crabnet_frontend,full,1,mat2vec+H32,test,all,51393,0.45,1000.0,1000.0,0.03470434037424079,0,256963,205570,51393,sevennet-l3i5-baseline,0.034672068636766584,0.06472745170562293,0.994389239915978,0.03638772525225792,0.07119094718752214,0.9932127441204114,-0.0017156566154913344,-0.006463495481899215,0.0011764957955666677,0.7545245985215397,4.9446483226401226,0.7618291715000916,4.782961759358708,-0.007304572978551804,0.16168656328141484
sevennet-l3i5,crabnet_frontend,full,1,mat2vec+H32,test,unique_prototype,43570,0.45,1000.0,1000.0,0.03470434037424079,0,256963,205570,51393,sevennet-l3i5-baseline,0.03601724416838401,0.06615086367667215,0.9940075203553532,0.037929029440687975,0.07279843888456951,0.9927426233609703,-0.0019117852723039633,-0.006647575207897355,0.0012648969943829247,0.7672162948593598,5.404547103626827,0.7756849315068495,5.264378173994762,-0.008468636647489647,0.14016892963206473
sevennet-l3i5,crabnet_frontend,full,2,mat2vec+H32,train,all,205570,0.65,1000.0,1000.0,0.03520871835402535,0,256963,205570,51393,sevennet-l3i5-baseline,0.03386535980407733,0.06252402562616963,0.9955024043053853,0.03558616933930235,0.06965434479709885,0.9944180881925112,-0.0017208095352250208,-0.007130319170929225,0.001084316112874073,0.7637325495958854,4.617876432487387,0.7741953524789574,4.452561843628221,-0.010462802883071998,0.16531458885916628
sevennet-l3i5,crabnet_frontend,full,2,mat2vec+H32,train,unique_prototype,173037,0.65,1000.0,1000.0,0.03520871835402535,0,256963,205570,51393,sevennet-l3i5-baseline,0.03509654008830936,0.06300327236069506,0.9952490329602975,0.037139801406147546,0.07053024248900001,0.9940460311625063,-0.002043261317838184,-0.007526970128304958,0.0012030017977912033,0.7770357969187938,5.060302216712663,0.7853146978936197,4.891851220106263,-0.008278900974825976,0.16845099660640006
sevennet-l3i5,crabnet_frontend,full,2,mat2vec+H32,test,all,51393,0.65,1000.0,1000.0,0.03520871835402535,0,256963,205570,51393,sevennet-l3i5-baseline,0.03486025602684695,0.06451399134050469,0.9941494862253791,0.03596430267270059,0.07018946086768367,0.9930748370611003,-0.0011040466458536458,-0.0056754695271789835,0.0010746491642787959,0.7511212219694506,5.020260907917192,0.7645139444683864,4.843310762624524,-0.01339272249893575,0.1769501452926674
